exp;5;5;-25.9
exp;5;10;-23.5
exp;5;15;-21.5
exp;5;20;-19.7
exp;5;25;-18.1
exp;5;30;-16.6
exp;5;35;-15.1
exp;5;40;-13.8
exp;5;45;-12.5
exp;5;50;-11.5
exp;5;55;-10.6
exp;5;60;-9.6
exp;5;65;-8.8
exp;5;70;-8.1
exp;5;75;-7.4
exp;5;80;-6.9
exp;5;85;-6.4
exp;5;90;-5.9
exp;5;95;-5.4
exp;5;100;-5.1
exp;5;105;-4.7
exp;5;110;-4.5
exp;5;115;-4.3
exp;5;120;-4.1
exp;5;125;-3.8
exp;5;130;-3.6
exp;5;135;-3.4
exp;5;140;-3.2
exp;5;145;-3.0
exp;5;150;-2.8
exp;5;155;-2.7
exp;5;160;-2.6
exp;5;165;-2.6
exp;5;170;-2.4
exp;5;175;-2.3
exp;5;180;-2.2
exp;5;185;-2.1
exp;5;190;-2.1
exp;5;195;-2.1
exp;5;200;-2.0
exp;5;205;-2.0
exp;5;210;-1.9
exp;5;215;-1.8
exp;5;220;-1.8
exp;5;225;-1.8
exp;5;230;-1.8
exp;5;235;-1.7
exp;5;240;-1.7
exp;5;245;-1.7
exp;5;250;-1.6
exp;5;255;-1.6
exp;5;260;-1.6
exp;5;265;-1.6
exp;5;270;-1.6
exp;5;275;-1.5
exp;5;280;-1.5
exp;5;285;-1.5
exp;5;290;-1.5
exp;5;295;-1.5
exp;5;300;-1.5
exp;5;305;-1.5
exp;5;310;-1.4
exp;5;315;-1.4
exp;5;320;-1.4
exp;5;325;-1.4
exp;5;330;-1.4
exp;5;335;-1.4
exp;5;340;-1.4
exp;5;345;-1.4
exp;5;350;-1.4
exp;5;355;-1.4
exp;5;360;-1.4
exp;5;365;-1.4
exp;5;370;-1.4
exp;5;375;-1.4
exp;5;380;-1.4
exp;5;385;-1.4
exp;5;390;-1.4
exp;5;395;-1.4
exp;5;400;-1.4
exp;10;5;-23.3
exp;10;10;-21.4
exp;10;15;-19.5
exp;10;20;-17.9
exp;10;25;-16.4
exp;10;30;-14.9
exp;10;35;-13.6
exp;10;40;-12.3
exp;10;45;-11.3
exp;10;50;-10.4
exp;10;55;-9.4
exp;10;60;-8.6
exp;10;65;-7.9
exp;10;70;-7.2
exp;10;75;-6.7
exp;10;80;-6.2
exp;10;85;-5.7
exp;10;90;-5.3
exp;10;95;-4.9
exp;10;100;-4.5
exp;10;105;-4.3
exp;10;110;-4.1
exp;10;115;-3.9
exp;10;120;-3.6
exp;10;125;-3.4
exp;10;130;-3.2
exp;10;135;-3.0
exp;10;140;-2.8
exp;10;145;-2.6
exp;10;150;-2.5
exp;10;155;-2.4
exp;10;160;-2.4
exp;10;165;-2.2
exp;10;170;-2.1
exp;10;175;-2.0
exp;10;180;-1.9
exp;10;185;-1.9
exp;10;190;-1.9
exp;10;195;-1.8
exp;10;200;-1.8
exp;10;205;-1.7
exp;10;210;-1.7
exp;10;215;-1.6
exp;10;220;-1.6
exp;10;225;-1.6
exp;10;230;-1.5
exp;10;235;-1.5
exp;10;240;-1.5
exp;10;245;-1.4
exp;10;250;-1.4
exp;10;255;-1.4
exp;10;260;-1.4
exp;10;265;-1.4
exp;10;270;-1.3
exp;10;275;-1.3
exp;10;280;-1.3
exp;10;285;-1.3
exp;10;290;-1.3
exp;10;295;-1.3
exp;10;300;-1.3
exp;10;305;-1.2
exp;10;310;-1.2
exp;10;315;-1.2
exp;10;320;-1.2
exp;10;325;-1.2
exp;10;330;-1.2
exp;10;335;-1.2
exp;10;340;-1.2
exp;10;345;-1.2
exp;10;350;-1.2
exp;10;355;-1.2
exp;10;360;-1.2
exp;10;365;-1.2
exp;10;370;-1.2
exp;10;375;-1.2
exp;10;380;-1.2
exp;10;385;-1.2
exp;10;390;-1.2
exp;10;395;-1.2
exp;10;400;-1.2
exp;15;5;-21.2
exp;15;10;-19.4
exp;15;15;-17.8
exp;15;20;-16.3
exp;15;25;-14.8
exp;15;30;-13.5
exp;15;35;-12.2
exp;15;40;-11.2
exp;15;45;-10.3
exp;15;50;-9.3
exp;15;55;-8.5
exp;15;60;-7.8
exp;15;65;-7.1
exp;15;70;-6.6
